2752,4896,1392,4076,0,200,0,1392,3299,4845,164,1391,503,882,777,263.40278793745614,-0.040668638808308455
2752,4896,1373,4079,0,200,0,1373,3302,4845,140,1372,503,884,777,263.4734445280401,-0.040828956612787376
2752,4896,1387,4068,0,200,0,1387,3292,4845,349,1386,504,875,776,264.0808703582708,-0.04052110451125227
2752,4896,1383,4076,0,200,0,1383,3298,4845,5,1382,505,893,778,264.33461482591565,-0.041005583810567896
2752,4896,1387,4074,0,200,0,1387,3302,4845,318,1386,504,880,772,268.85327964897084,-0.03992122337239699
2752,4896,1388,4083,0,200,0,1388,3304,4845,146,1387,502,888,779,264.3378783719898,-0.04186969796358378
2752,4896,1443,4077,0,200,0,1443,3299,4845,83,1442,498,892,778,265.6859549105385,-0.0417270761692668
2752,4896,1443,4083,0,200,0,1443,3300,4845,148,1442,492,887,783,260.32650916648316,-0.04217752401177494
2752,4896,1385,4086,0,200,0,1385,3301,4845,135,1384,487,888,785,258.9942941189013,-0.042293180595122076
2752,4896,1388,4079,0,200,0,1388,3301,4845,351,1387,486,880,778,266.3827983819518,-0.0424593604019857
2752,4896,1372,4079,0,200,0,1372,3300,4845,157,1371,484,889,779,266.5263816575579,-0.042494564259270166
2752,4896,1372,4078,0,200,0,1372,3299,4845,157,1371,482,890,779,267.32946482089335,-0.04199598720607124
2752,4896,1380,4081,0,200,0,1380,3300,4845,299,1379,478,883,781,264.69099349119887,-0.04234171218523581
2752,4896,1386,4079,0,200,0,1386,3300,4845,315,1385,473,882,779,266.57206184040984,-0.042746390092086944
2752,4896,1386,4082,0,200,0,1386,3301,4845,412,1385,471,880,781,266.7590466869167,-0.04262261065506501
2752,4896,1389,4079,0,200,0,1389,3301,4845,360,1388,467,880,778,266.71933270535106,-0.04245100306821547
2752,4896,1389,4088,0,200,0,1389,3300,4845,114,1388,464,891,788,257.0577201953844,-0.04192807482288788
2752,4896,1443,4078,0,200,0,1443,3299,4845,341,1442,461,880,779,265.61538465880653,-0.04259199797594461
2752,4896,1387,4079,0,200,0,1387,3298,4845,155,1386,460,891,781,265.9830747288063,-0.04245359971816069
2752,4896,1386,4076,0,200,0,1386,3299,4845,60,1385,454,894,777,267.0174899841776,-0.042131140375127635
2752,4896,1378,4076,0,200,0,1378,3298,4845,227,1377,454,888,778,268.03968244833493,-0.04173598062325967
