2752,4896,1053,2240,0,200,0,1053,1521,2998,399,1052,477,767,719,170.67978024390396,0.03747115532974699
2752,4896,1013,2241,0,200,0,1013,1538,2975,106,1012,463,747,703,167.34621799720557,0.037513596227012655
2752,4896,1042,2243,0,200,0,1042,1531,2976,493,1041,469,755,712,165.79832822639514,0.03724846581989442
2752,4896,983,2245,0,200,0,983,1532,2977,489,982,467,753,713,163.83339119105574,0.0372468678814665
2752,4896,991,2244,0,200,0,991,1532,2977,363,990,465,754,712,165.33319520718786,0.03745325378764964
2752,4896,1053,2244,0,200,0,1053,1533,2980,241,1052,460,754,711,165.8029392388734,0.037511891180393074
2752,4896,989,2246,0,200,0,989,1483,2975,492,988,508,804,763,163.73245283548655,0.03774322171598323
2752,4896,990,2246,0,200,0,990,1531,2979,389,989,459,756,715,164.77377447337736,0.037223920675094224
2752,4896,993,2243,0,200,0,993,1524,2978,460,992,466,764,719,168.08309025370406,0.03719779785557824
2752,4896,1053,2245,0,200,0,1053,1533,2977,108,1052,457,755,712,167.31061449802937,0.03708432685830543
2752,4896,990,2246,0,200,0,990,1537,2978,527,989,451,752,709,166.3869491466706,0.03725690710332845
2752,4896,1053,2247,0,200,0,1053,1525,2981,484,1052,464,764,722,165.51953215431314,0.03721610467191457
2752,4896,995,2246,0,200,0,995,1534,2980,482,994,455,755,712,166.44707946163714,0.03740761701352835
2752,4896,1022,2247,0,200,0,1022,1521,2982,352,1021,471,769,726,166.05137087485087,0.03712043679299545
2752,4896,1007,2247,0,200,0,1007,1534,2982,156,1006,455,756,713,166.62544293917173,0.03682578794720207
2752,4896,989,2247,0,200,0,989,1534,2979,28,988,455,756,713,166.47430189437694,0.03708976042792328
2752,4896,1005,2248,0,200,0,1005,1536,2977,0,1004,455,755,712,165.85472023292064,0.037190462391853286
2752,4896,990,2248,0,200,0,990,1523,2980,527,989,468,767,725,165.77969530228276,0.03736818093526293
2752,4896,1000,2247,0,200,0,1000,1536,2980,385,999,455,755,711,167.33137114503378,0.036869774676207584
2752,4896,1049,2248,0,200,0,1049,1524,2979,189,1048,469,768,724,167.0133018290507,0.037190282913261735
2752,4896,1053,2249,0,200,0,1053,1537,2981,297,1052,458,756,712,166.55260203816246,0.036799430647590614
2752,4896,992,2249,0,200,0,992,1538,2981,463,991,454,753,711,166.05029593510878,0.03712687486376271
2752,4896,988,2251,0,200,0,988,1538,2983,510,987,455,753,713,164.26895713771424,0.036864225313949985
2752,4896,1053,2250,0,200,0,1053,1537,2979,102,1052,456,755,713,166.22899298422024,0.03640174661617722
