timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
132,-18.629729310013694,-18.629729310013694,-18.629729310013694,-10.609238702470803,-10.609238702470803,-10.609238702470803,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
133,-86.2810680224558,-86.2810680224558,-86.2810680224558,19.26778821274178,19.26778821274178,19.26778821274178,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
134,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
135,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
136,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
137,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
138,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
139,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
141,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
142,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
143,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
145,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
146,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
147,-100.0,-100.0,-100.0,54.259940231524034,54.259940231524034,54.259940231524034,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
148,-100.0,-100.0,-100.0,-5.393931755406764,-5.393931755406764,-5.393931755406764,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
149,-100.0,-100.0,-100.0,2.653278318636413,2.653278318636413,2.653278318636413,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
150,-100.0,-100.0,-100.0,0.2592439222431735,0.2592439222431735,0.2592439222431735,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
151,-100.0,-100.0,-100.0,7.243330518135176,7.243330518135176,7.243330518135176,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
152,-100.0,-100.0,-100.0,-1.7307334537339045,-1.7307334537339045,-1.7307334537339045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
153,-100.0,-100.0,-100.0,-29.509918782146297,-29.509918782146297,-29.509918782146297,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
154,-100.0,-100.0,-100.0,9.126806740949053,9.126806740949053,9.126806740949053,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
155,-100.0,-100.0,-100.0,-5.286636449462012,-5.286636449462012,-5.286636449462012,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
156,-100.0,-100.0,-100.0,2.5313666160624626,2.5313666160624626,2.5313666160624626,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
157,-100.0,-100.0,-100.0,9.756075015804816,9.756075015804816,9.756075015804816,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
158,-100.0,-100.0,-100.0,3.55974309865727,3.55974309865727,3.55974309865727,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
159,-100.0,-100.0,-100.0,12.496591536768522,12.496591536768522,12.496591536768522,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
160,-100.0,-100.0,-100.0,12.329483441440965,12.329483441440965,12.329483441440965,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
161,15.774182508719576,15.774182508719576,15.774182508719576,3.1651842016749105,3.1651842016749105,3.1651842016749105,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
162,-100.0,-100.0,-100.0,18.81369705087769,18.81369705087769,18.81369705087769,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
163,-100.0,-100.0,-100.0,8.497953131433043,8.497953131433043,8.497953131433043,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
164,-100.0,-100.0,-100.0,17.170267905395644,17.170267905395644,17.170267905395644,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
165,-100.0,-100.0,-100.0,19.767317687231408,19.767317687231408,19.767317687231408,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
166,-100.0,-100.0,-100.0,16.528313982004104,16.528313982004104,16.528313982004104,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
167,-100.0,-100.0,-100.0,14.362174297946265,14.362174297946265,14.362174297946265,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
168,-100.0,-100.0,-100.0,10.520313691374799,10.520313691374799,10.520313691374799,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
169,-100.0,-100.0,-100.0,-10.674446874122893,-10.674446874122893,-10.674446874122893,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
170,-100.0,-100.0,-100.0,32.81854199661934,32.81854199661934,32.81854199661934,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
171,-100.0,-100.0,-100.0,-16.711382280433103,-16.711382280433103,-16.711382280433103,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
172,-100.0,-100.0,-100.0,-18.554693205500428,-18.554693205500428,-18.554693205500428,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
173,-100.0,-100.0,-100.0,30.888092909431503,30.888092909431503,30.888092909431503,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
174,78.91776930430213,78.91776930430213,78.91776930430213,32.11113687265744,32.11113687265744,32.11113687265744,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
175,-3.3915775480553823,-3.3915775480553823,-3.3915775480553823,33.17673322358789,33.17673322358789,33.17673322358789,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
176,0.9966309620249223,0.9966309620249223,0.9966309620249223,24.813685990663945,24.813685990663945,24.813685990663945,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
177,3.81034469426302,3.81034469426302,3.81034469426302,39.12670239262928,39.12670239262928,39.12670239262928,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
178,1.249710784177627,1.249710784177627,1.249710784177627,44.01390265361939,44.01390265361939,44.01390265361939,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
179,1.4894577358821561,1.4894577358821561,1.4894577358821561,30.94729208863068,30.94729208863068,30.94729208863068,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
