timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
300,-100.0,-100.0,-100.0,-15.513376632048706,-15.513376632048706,-15.513376632048706,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
301,-100.0,-100.0,-100.0,-14.623995136786746,-14.623995136786746,-14.623995136786746,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
302,-100.0,-100.0,-100.0,-13.584239349044093,-13.584239349044093,-13.584239349044093,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
303,-100.0,-100.0,-100.0,-13.79907646830677,-13.79907646830677,-13.79907646830677,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
304,-100.0,-100.0,-100.0,-12.074950629894413,-12.074950629894413,-12.074950629894413,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
305,-100.0,-100.0,-100.0,-13.283229482862208,-13.283229482862208,-13.283229482862208,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
306,-100.0,-100.0,-100.0,-18.763245603859524,-18.763245603859524,-18.763245603859524,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
307,-100.0,-100.0,-100.0,-19.357876747843385,-19.357876747843385,-19.357876747843385,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
308,-100.0,-100.0,-100.0,-21.748575574735664,-21.748575574735664,-21.748575574735664,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
309,-100.0,-100.0,-100.0,-19.356168204252423,-19.356168204252423,-19.356168204252423,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
310,-100.0,-100.0,-100.0,-21.70620242187062,-21.70620242187062,-21.70620242187062,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
311,-100.0,-100.0,-100.0,-19.711207648894163,-19.711207648894163,-19.711207648894163,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
312,-100.0,-100.0,-100.0,-14.931784891200929,-14.931784891200929,-14.931784891200929,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
313,-100.0,-100.0,-100.0,-14.295822651374804,-14.295822651374804,-14.295822651374804,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
314,-100.0,-100.0,-100.0,-16.83135326195148,-16.83135326195148,-16.83135326195148,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
315,-100.0,-100.0,-100.0,-8.609430108191473,-8.609430108191473,-8.609430108191473,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
316,-100.0,-100.0,-100.0,-12.424906233286707,-12.424906233286707,-12.424906233286707,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
317,-100.0,-100.0,-100.0,-11.392327872681316,-11.392327872681316,-11.392327872681316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
318,-100.0,-100.0,-100.0,-13.44900187344555,-13.44900187344555,-13.44900187344555,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
319,-100.0,-100.0,-100.0,-6.863578476390533,-6.863578476390533,-6.863578476390533,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
320,-100.0,-100.0,-100.0,-8.417424741513926,-8.417424741513926,-8.417424741513926,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
321,-100.0,-100.0,-100.0,-11.405397294284777,-11.405397294284777,-11.405397294284777,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
322,-100.0,-100.0,-100.0,-7.821535459971002,-7.821535459971002,-7.821535459971002,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
323,-100.0,-100.0,-100.0,-10.745877504295011,-10.745877504295011,-10.745877504295011,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
324,-100.0,-100.0,-100.0,-10.332302901401773,-10.332302901401773,-10.332302901401773,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
325,-100.0,-100.0,-100.0,-12.95856089110561,-12.95856089110561,-12.95856089110561,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
326,-100.0,-100.0,-100.0,-9.949261034721568,-9.949261034721568,-9.949261034721568,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
327,-100.0,-100.0,-100.0,-12.976985829770976,-12.976985829770976,-12.976985829770976,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
328,-100.0,-100.0,-100.0,-9.36519450904283,-9.36519450904283,-9.36519450904283,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
329,-100.0,-100.0,-100.0,-7.063330515546711,-7.063330515546711,-7.063330515546711,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
330,-100.0,-100.0,-100.0,-0.0,-0.0,-0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
331,-100.0,-100.0,-100.0,-0.0,-0.0,-0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
332,-100.0,-100.0,-100.0,-4.877050695555597,-4.877050695555597,-4.877050695555597,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
333,-100.0,-100.0,-100.0,1.4203714311604956,1.4203714311604956,1.4203714311604956,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
334,-100.0,-100.0,-100.0,-0.0,-0.0,-0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
335,-100.0,-100.0,-100.0,-2.986420326150301,-2.986420326150301,-2.986420326150301,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
336,-100.0,-100.0,-100.0,6.508090873457648,6.508090873457648,6.508090873457648,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
337,-100.0,-100.0,-100.0,9.234965762949933,9.234965762949933,9.234965762949933,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
338,-100.0,-100.0,-100.0,13.604786385289861,13.604786385289861,13.604786385289861,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
339,-100.0,-100.0,-100.0,11.884290334652082,11.884290334652082,11.884290334652082,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
340,-100.0,-100.0,-100.0,14.379863591482797,14.379863591482797,14.379863591482797,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
341,-100.0,-100.0,-100.0,15.179759241652475,15.179759241652475,15.179759241652475,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
342,-100.0,-100.0,-100.0,18.848270620159862,18.848270620159862,18.848270620159862,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
343,-100.0,-100.0,-100.0,21.40765765075848,21.40765765075848,22.273982395534738,-100.0,-100.0,-100.0,472.0,472.0,471.14031674208405
