timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
542,-100.0,-100.0,-100.0,7.155477527094509,7.155477527094509,8.498950214429781,7.524693097036702,7.524693097036702,7.01451505433783,-100.0,-100.0,-100.0,297.70000000000005,297.70000000000005,297.4254751131238,193.5,193.5,193.33914027149427
543,-100.0,-100.0,-100.0,8.49324745424723,8.49324745424723,8.695227660339645,7.900795145345182,7.900795145345182,6.987889524740804,-100.0,-100.0,-100.0,296.9,296.9,297.19868778280704,193.64999999999998,193.64999999999998,193.19334841629066
544,-100.0,-100.0,-100.0,10.225557884065093,10.225557884065093,9.061794541222183,6.331224519272152,6.331224519272152,7.314519911722216,-100.0,-100.0,-100.0,296.66666666666663,296.66666666666663,297.2515686274526,192.75,192.75,193.3736651583721
545,-100.0,-100.0,-100.0,9.15012996806648,9.15012996806648,9.42515087069387,7.2032803943432295,7.2032803943432295,7.430156254775476,-100.0,-100.0,-100.0,297.20000000000005,297.20000000000005,297.0795475113138,193.0,193.0,193.25167420814586
546,-100.0,-100.0,-100.0,9.393942678006892,9.393942678006892,9.748569658056628,5.237175592268307,5.237175592268307,7.487254150327416,-100.0,-100.0,-100.0,297.65,297.65,297.2677828054315,193.79999999999995,193.79999999999995,193.5607692307703
547,52.527123020397525,52.527123020397525,52.70776856896879,9.976947051680169,9.976947051680169,9.857624425720534,9.064507510315869,9.064507510315869,7.483885505615833,401.5,401.5,400.37504910548614,296.70000000000005,296.70000000000005,297.3897586727015,193.10000000000002,193.10000000000002,193.7371945701368
548,53.08533923681649,53.08533923681649,52.64706294558255,9.701673455712925,9.701673455712925,10.095422217867334,7.549697745651279,7.549697745651279,7.509137095898373,400.5,400.5,399.2684307167706,297.9,297.9,297.59312217194736,194.29999999999995,194.29999999999995,193.99190045248974
549,53.018998309678786,53.018998309678786,52.45618581939485,11.503176835541613,11.503176835541613,10.213340697071088,8.222019590443848,8.222019590443848,7.675104906196749,397.5,397.5,397.842267372606,297.15,297.15,297.69602456367323,194.0,194.0,194.1999547511323
550,51.951467989116594,51.951467989116594,52.27227501024335,9.550261062533771,9.550261062533771,10.201949499317532,9.30778895673407,9.30778895673407,7.684157423346431,394.44444444444446,394.44444444444446,396.04370988598043,298.25,298.25,297.8583796595578,194.89999999999998,194.89999999999998,194.4616742081459
551,52.57054102827364,52.57054102827364,52.11024713293092,10.300875404668846,10.300875404668846,10.07111356239635,6.229449995322062,6.229449995322062,7.759196395138499,394.5,394.5,394.0646134605138,298.45000000000005,298.45000000000005,297.995429864255,194.95000000000005,194.95000000000005,194.773484162897
552,53.14528383458322,53.14528383458322,51.793399992214674,10.13090158185319,10.13090158185319,10.060708726001378,7.570264274587009,7.570264274587009,7.656349801156539,394.0434782608696,394.0434782608696,391.9491843643211,298.35,298.35,298.01731092437143,195.60000000000002,195.60000000000002,195.04977375565718
553,50.694650279935544,50.694650279935544,51.65868234936148,9.668134746286816,9.668134746286816,10.054216068574313,7.4084716567109,7.4084716567109,7.577089511400218,389.04761904761904,389.04761904761904,389.74238892140113,297.75,297.75,297.96458090928843,194.5,194.5,195.2159728506798
554,51.840657842244326,51.840657842244326,52.004087406101895,10.067879449087487,10.067879449087487,9.785357292010902,7.180195945563828,7.180195945563828,7.189186384058161,387.03846153846155,387.03846153846155,387.78887754775144,297.85,297.85,297.9283257918569,195.39999999999998,195.39999999999998,195.44475113122277
555,51.84492017539411,51.84492017539411,52.69208771200633,8.571447381798269,8.571447381798269,9.532745271330118,8.021108675806284,8.021108675806284,7.351632918081538,385.80769230769226,385.80769230769226,386.1029109352419,297.4,297.4,297.77976729153363,195.35000000000002,195.35000000000002,195.58696832579295
