timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
150,-100.0,-100.0,-100.0,7.1913148990053894,7.1913148990053894,7.1913148990053894,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
151,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
152,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
153,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
154,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
155,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
156,-100.0,-100.0,-100.0,3.560561033240968,3.560561033240968,2.9886899889804432,-100.0,-100.0,-100.0,405.9,405.9,404.632081447966
157,-100.0,-100.0,-100.0,4.596534735269418,4.596534735269418,2.9528089324568167,-100.0,-100.0,-100.0,403.7,403.7,404.04669683258146
158,-100.0,-100.0,-100.0,0.06649893168914181,0.06649893168914181,2.8170130842640244,-100.0,-100.0,-100.0,401.8,401.8,403.5345701357488
159,-100.0,-100.0,-100.0,3.8826510211097287,3.8826510211097287,2.871856702567114,-100.0,-100.0,-100.0,402.4,402.4,402.8510859728529
160,-100.0,-100.0,-100.0,1.00108933508989,1.00108933508989,3.1917125715404433,-100.0,-100.0,-100.0,401.75,401.75,401.9576923076946
161,-100.0,-100.0,-100.0,2.2747666192715057,2.2747666192715057,3.0528746049677977,-100.0,-100.0,-100.0,400.8,400.8,400.7315384615407
162,-100.0,-100.0,-100.0,6.397727417852702,6.397727417852702,2.972648535706922,-100.0,-100.0,-100.0,400.6,400.6,399.6602262443461
163,-100.0,-100.0,-100.0,3.712516508914866,3.712516508914866,3.7868420688047024,-100.0,-100.0,-100.0,399.6,399.6,398.3461538461561
164,-100.0,-100.0,-100.0,3.803493765942583,3.803493765942583,4.3905330289210305,-100.0,-100.0,-100.0,398.35,398.35,397.0552941176492
165,-100.0,-100.0,-100.0,5.805005292287814,5.805005292287814,5.212182871004769,-100.0,-100.0,-100.0,394.95,394.95,395.5976018099569
166,-100.0,-100.0,-100.0,5.3271125444413485,5.3271125444413485,5.736781692850462,-100.0,-100.0,-100.0,393.15,393.15,393.96932126697055
167,-100.0,-100.0,-100.0,3.1096121336057365,3.1096121336057365,6.846538193951076,-100.0,-100.0,-100.0,391.8,391.8,392.6694570135768
168,-100.0,-100.0,-100.0,9.070216638829027,9.070216638829027,7.496309054771511,-100.0,-100.0,-100.0,392.7,392.7,391.62076923077143
169,-100.0,-100.0,-100.0,12.727307644412072,12.727307644412072,8.09947647044845,-100.0,-100.0,-100.0,389.25,389.25,390.9100000000022
170,-100.0,-100.0,-100.0,6.884999229869631,6.884999229869631,9.696216260008663,-100.0,-100.0,-100.0,390.25,390.25,390.79361990950446
171,-100.0,-100.0,-100.0,10.651940696017526,10.651940696017526,11.286884042215604,-100.0,-100.0,-100.0,390.45,390.45,391.0051131221741
172,-100.0,-100.0,-100.0,13.094021675308827,13.094021675308827,12.981627706105014,-100.0,-100.0,-100.0,391.2,391.2,391.5890354846414
173,-100.0,-100.0,-100.0,14.16899649149089,14.16899649149089,14.78937905727691,-100.0,-100.0,-100.0,392.8,392.8,392.21651345558683
174,-100.0,-100.0,-100.0,13.987196756859161,13.987196756859161,16.687268966395333,-100.0,-100.0,-100.0,393.1,393.1,392.67763038818987
175,-100.0,-100.0,-100.0,17.672885864478303,17.672885864478303,17.269610495819826,-100.0,-100.0,-100.0,394.1,394.1,392.9505763276992
176,-100.0,-100.0,-100.0,22.28877789698015,22.28877789698015,18.864518307887902,-100.0,-100.0,-100.0,394.6,394.6,393.3454417718526
177,-100.0,-100.0,-100.0,20.854973566055506,20.854973566055506,19.741750241778362,-100.0,-100.0,-100.0,393.3,393.3,393.3824077161251
178,-100.0,-100.0,-100.0,20.960541589081892,20.960541589081892,19.843554846555932,-100.0,-100.0,-100.0,393.7,393.7,393.42767325553916
179,-100.0,-100.0,-100.0,20.259569929585318,20.259569929585318,19.98868236087485,-100.0,-100.0,-100.0,393.1578947368421,393.1578947368421,393.5103786615883
180,-100.0,-100.0,-100.0,20.4833643751652,20.4833643751652,20.304592080572238,-100.0,-100.0,-100.0,392.0,392.0,393.6585782329148
181,-100.0,-100.0,-100.0,16.42556768011072,16.42556768011072,20.44808629274028,-100.0,-100.0,-100.0,392.95,392.95,394.0096475351296
182,-100.0,-100.0,-100.0,23.085243216865116,23.085243216865116,20.19869117696611,-100.0,-100.0,-100.0,394.3,394.3,394.5304191474183
183,-100.0,-100.0,-100.0,14.51530559830398,14.51530559830398,20.437596072805782,-100.0,-100.0,-100.0,395.35,395.35,395.02107406525585
184,-100.0,-100.0,-100.0,22.731639122914206,22.731639122914206,20.94054601911646,-100.0,-100.0,-100.0,396.2,396.2,395.7766349130767
185,-100.0,-100.0,-100.0,23.26682863449567,23.26682863449567,21.494224043893848,-100.0,-100.0,-100.0,397.2,397.2,396.2588663967633
186,-100.0,-100.0,-100.0,23.848736175107383,23.848736175107383,22.08790262684802,-100.0,-100.0,-100.0,397.25,397.25,396.72754227197174
187,-100.0,-100.0,-100.0,22.515894284013772,22.515894284013772,23.021861587822535,-100.0,-100.0,-100.0,397.35,397.35,397.04262443439137
188,-100.0,-100.0,-100.0,23.222032333115266,23.222032333115266,23.721924939938337,-100.0,-100.0,-100.0,397.2,397.2,397.27312217194793
189,-100.0,-100.0,-100.0,25.1383007894181,25.1383007894181,23.955994025618363,-100.0,-100.0,-100.0,395.8,395.8,396.9448868778302
190,-100.0,-100.0,-100.0,22.39541137975561,22.39541137975561,24.72511278183668,-100.0,-100.0,-100.0,397.2,397.2,396.48656108597504
191,-100.0,-100.0,-100.0,24.955182249117055,24.955182249117055,24.613472180809865,-100.0,-100.0,-100.0,395.35,395.35,395.982488687785
192,-100.0,-100.0,-100.0,25.228060613079297,25.228060613079297,25.34151367788343,-100.0,-100.0,-100.0,396.2,396.2,395.5791855203642
193,-100.0,-100.0,-100.0,26.99552310630383,26.99552310630383,25.470070820698144,-100.0,-100.0,-100.0,395.9,395.9,395.0732126696854
194,-100.0,-100.0,-100.0,23.954238178931664,23.954238178931664,25.743311954238685,-100.0,-100.0,-100.0,395.55,395.55,394.7721266968348
195,-100.0,-100.0,-100.0,26.789078290911252,26.789078290911252,25.90438376086525,-100.0,-100.0,-100.0,391.85,391.85,394.6469909502284
196,-100.0,-100.0,-100.0,26.646046925520174,26.646046925520174,26.137313213024658,-100.0,-100.0,-100.0,394.35,394.35,394.5601357466085
197,-100.0,-100.0,-100.0,27.99471817708955,27.99471817708955,26.7397199032463,-100.0,-100.0,-100.0,394.7,394.7,394.27531674208365
198,-100.0,-100.0,-100.0,26.5981256140362,26.5981256140362,26.509474608672353,-100.0,-100.0,-100.0,394.85,394.85,394.4178733031696
199,-100.0,-100.0,-100.0,22.623247319829414,22.623247319829414,26.808443464318998,-100.0,-100.0,-100.0,393.75,393.75,394.3413348416311
200,-100.0,-100.0,-100.0,28.061919745810435,28.061919745810435,27.065350561972082,-100.0,-100.0,-100.0,395.9,395.9,394.4843438914049
201,-100.0,-100.0,-100.0,22.101039118105174,28.179189241504453,27.411042421556644,-100.0,-100.0,-100.0,-100.0,395.025,394.75239237233575
202,-100.0,-100.0,-100.0,28.296458737198467,28.296458737198467,27.31054514950539,-100.0,-100.0,-100.0,394.15,394.15,395.1072083602693
203,-100.0,-100.0,-100.0,27.89629941378125,27.89629941378125,27.35386000684936,-100.0,-100.0,-100.0,394.4,394.4,395.04907412195865
