timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
155,-100.0,-100.0,-100.0,25.163201089157436,25.163201089157436,28.77007120007737,-100.0,-100.0,-100.0,494.65,494.65,485.2818164188779
156,-100.0,-100.0,-100.0,30.075537266744817,30.075537266744817,30.97638339868004,-100.0,-100.0,-100.0,482.8,482.8,478.32441284206254
157,-100.0,-100.0,-100.0,34.78165215179515,34.78165215179515,33.425778148906865,-100.0,-100.0,-100.0,470.55,470.55,470.2019694031485
158,-100.0,-100.0,-100.0,36.59641432552835,36.59641432552835,36.135796796942266,-100.0,-100.0,-100.0,460.2,460.2,461.40546218487646
159,-100.0,-100.0,-100.0,41.081632622014034,41.081632622014034,38.56217274602864,-100.0,-100.0,-100.0,447.75,447.75,452.5542318465873
160,-100.0,-100.0,-100.0,40.431003663015915,40.431003663015915,40.55135331264435,-100.0,-100.0,-100.0,437.95000000000005,437.95000000000005,444.1419909502287
161,-100.0,-100.0,-100.0,43.86933623165891,43.86933623165891,42.13149925887156,-100.0,-100.0,-100.0,433.45000000000005,433.45000000000005,436.51611564905926
162,-100.0,-100.0,-100.0,43.13682677961723,43.13682677961723,43.064294197113725,-100.0,-100.0,-100.0,430.80952380952385,430.80952380952385,430.4456662944922
163,-100.0,-100.0,-100.0,43.85567699264357,43.85567699264357,43.3873086768935,-100.0,-100.0,-100.0,426.66666666666663,426.66666666666663,426.9673473585262
164,-100.0,-100.0,-100.0,43.95958417237665,43.95958417237665,43.62255932009184,-100.0,-100.0,-100.0,424.8571428571429,424.8571428571429,424.56649096002275
165,-100.0,-100.0,-100.0,41.50510699459714,41.50510699459714,43.96489489111899,-100.0,-100.0,-100.0,423.29999999999995,423.29999999999995,422.17509275038924
166,-100.0,-100.0,-100.0,42.30588291975704,42.30588291975704,44.26713562211169,-100.0,-100.0,-100.0,420.6190476190476,420.6190476190476,420.31300875595224
167,-100.0,-100.0,-100.0,43.854185657383724,43.854185657383724,44.45813925590668,-100.0,-100.0,-100.0,417.8571428571429,417.8571428571429,418.0194244970738
168,-100.0,-100.0,-100.0,44.09601682499697,44.09601682499697,44.09241583516768,-100.0,-100.0,-100.0,417.3636363636364,417.3636363636364,414.8411725529395
169,-100.0,-100.0,-100.0,45.51924271705591,45.51924271705591,43.63968632755858,-100.0,-100.0,-100.0,415.4090909090909,415.4090909090909,411.28558324029143
170,-100.0,-100.0,-100.0,45.16895666556263,45.16895666556263,42.80821544185564,-100.0,-100.0,-100.0,407.04761904761904,407.04761904761904,407.25044582868344
171,-100.0,-100.0,-100.0,44.15751751620196,44.15751751620196,41.99559972801528,-100.0,-100.0,-100.0,400.0909090909091,400.0909090909091,402.99548451548674
172,-100.0,-100.0,-100.0,41.92669031800745,41.92669031800745,41.259387763559346,-100.0,-100.0,-100.0,400.0,400.0,398.6976697812014
173,-100.0,-100.0,-100.0,37.573464062241655,37.573464062241655,40.02336287406473,-100.0,-100.0,-100.0,393.45000000000005,393.45000000000005,394.56024015200705
174,-100.0,-100.0,-100.0,36.90019520938541,36.90019520938541,39.13798290289557,-100.0,-100.0,-100.0,388.70000000000005,388.70000000000005,390.5152706117434
175,-100.0,-100.0,-100.0,36.66528988429936,36.66528988429936,38.53532838907558,-100.0,-100.0,-100.0,386.6,386.6,387.1008844097101
176,-100.0,-100.0,-100.0,37.42796803282018,37.42796803282018,37.972044780243145,-100.0,-100.0,-100.0,382.85,382.85,384.31395349748504
177,-100.0,-100.0,-100.0,39.007545584073725,39.007545584073725,37.98987444264661,-100.0,-100.0,-100.0,382.75,382.75,381.99310630546137
178,-100.0,-100.0,-100.0,39.14528673083862,39.14528673083862,38.35338610912372,-100.0,-100.0,-100.0,379.54999999999995,379.54999999999995,379.46037021801936
179,-100.0,-100.0,-100.0,38.68906367692266,38.68906367692266,38.970240039713005,-100.0,-100.0,-100.0,377.4,377.4,376.5799935358779
180,-100.0,-100.0,-100.0,41.71448335286476,41.71448335286476,39.65959797612773,-100.0,-100.0,-100.0,375.1428571428571,375.1428571428571,374.1088752424067
181,-100.0,-100.0,-100.0,39.59919445972829,39.59919445972829,39.94419814442804,-100.0,-100.0,-100.0,374.15,374.15,371.2774143503575
182,-100.0,-100.0,-100.0,38.99545708823629,38.99545708823629,39.94681099571144,-100.0,-100.0,-100.0,367.79999999999995,367.79999999999995,368.12502262443644
183,-100.0,-100.0,-100.0,40.80769815647621,40.80769815647621,39.7857258055696,-100.0,-100.0,-100.0,363.6,363.6,365.05740142210936
184,-100.0,-100.0,-100.0,39.65925566715186,39.65925566715186,39.543001821271496,-100.0,-100.0,-100.0,361.20000000000005,361.20000000000005,361.8893923723356
185,-100.0,-100.0,-100.0,39.382772774685435,39.382772774685435,39.618366145771546,-100.0,-100.0,-100.0,358.6,358.6,359.02072398190245
186,-100.0,-100.0,-100.0,39.25671496934099,39.25671496934099,39.59909167113329,-100.0,-100.0,-100.0,356.35,356.35,356.4188623141584
187,-100.0,-100.0,-100.0,38.83521687939375,38.83521687939375,39.53196677322873,-100.0,-100.0,-100.0,353.6,353.6,354.2148480930854
188,-100.0,-100.0,-100.0,38.85778984291619,38.85778984291619,39.68713008846818,-100.0,-100.0,-100.0,352.29999999999995,352.29999999999995,352.4057918552056
189,-100.0,-100.0,-100.0,40.030745876405874,40.030745876405874,39.72761133745175,-100.0,-100.0,-100.0,351.70000000000005,351.70000000000005,351.4019004524906
190,-100.0,-100.0,-100.0,40.46691988550234,40.46691988550234,39.596371686908455,-100.0,-100.0,-100.0,350.15,350.15,350.3861021331629
