timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
149,-100.0,-100.0,-100.0,75.53905646767592,75.53905646767592,72.87526653262795,-100.0,-100.0,-100.0,502.0,502.0,463.7764705882378
150,-100.0,-100.0,-100.0,73.17484309209506,73.17484309209506,70.73212116309246,-100.0,-100.0,-100.0,450.0,450.0,440.67104072398433
151,-100.0,-100.0,-100.0,71.0316978806602,71.0316978806602,68.86503317484734,-100.0,-100.0,-100.0,402.0,402.0,415.10180995475343
152,-100.0,-100.0,-100.0,65.63708783000446,65.63708783000446,67.11743634143107,-100.0,-100.0,-100.0,370.5,370.5,388.3018099547533
153,-100.0,-100.0,-100.0,60.901291668219876,60.901291668219876,64.94269208636655,-100.0,-100.0,-100.0,345.5,345.5,361.87622377622574
154,-100.0,-100.0,-100.0,57.89575870611383,57.89575870611383,62.396523920855984,-100.0,-100.0,-100.0,329.5,329.5,337.4234489295889
155,-100.0,-100.0,-100.0,58.227182607788194,58.227182607788194,59.65157586706627,-100.0,-100.0,-100.0,312.5,312.5,316.7684813907338
156,-100.0,-100.0,-100.0,61.44179674892433,61.44179674892433,57.10088279868444,-100.0,-100.0,-100.0,305.5,305.5,301.63951317225144
157,-100.0,-100.0,-100.0,61.00636237085342,61.00636237085342,55.096181306892454,-100.0,-100.0,-100.0,297.5,297.5,294.0220997859787
158,-100.0,-100.0,-100.0,55.30083473982692,55.30083473982692,53.33863891488315,-100.0,-100.0,-100.0,290.0,290.0,288.6539878382503
159,-100.0,-100.0,-100.0,48.92188820099881,48.92188820099881,52.19172526199861,-100.0,-100.0,-100.0,285.0,285.0,283.7641471631539
160,-100.0,-100.0,-100.0,47.565843191169165,47.565843191169165,50.98190332830316,-100.0,-100.0,-100.0,280.27272727272725,280.27272727272725,279.59454608648116
161,-100.0,-100.0,-100.0,47.702801734536806,47.702801734536806,49.909970952107955,-100.0,-100.0,-100.0,276.78260869565224,276.78260869565224,275.7451846082322
162,-100.0,-100.0,-100.0,49.09441147777041,49.09441147777041,49.03561767346925,-100.0,-100.0,-100.0,272.9565217391305,272.9565217391305,272.7776011899454
163,-100.0,-100.0,-100.0,49.6464525699451,49.6464525699451,48.46662705008359,-100.0,-100.0,-100.0,270.33333333333337,270.33333333333337,269.51894515288785
164,-100.0,-100.0,-100.0,49.065931965124356,49.065931965124356,48.87938879584196,-100.0,-100.0,-100.0,266.76,266.76,266.64025722104134
165,-100.0,-100.0,-100.0,50.91717341250878,50.91717341250878,50.0202696252848,-100.0,-100.0,-100.0,262.45833333333337,262.45833333333337,263.7569220097905
166,-100.0,-100.0,-100.0,50.413200498642546,50.413200498642546,51.321402350266894,-100.0,-100.0,-100.0,261.0,261.0,260.8788942702665
167,-100.0,-100.0,-100.0,53.17121990593968,53.17121990593968,52.32323873025795,-100.0,-100.0,-100.0,259.0,259.0,258.1491604278089
168,-100.0,-100.0,-100.0,53.43989693698283,53.43989693698283,53.060472033890356,-100.0,-100.0,-100.0,257.5,257.5,255.53036959800784
