timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
206,-100.0,-100.0,-100.0,40.89966880096864,40.89966880096864,34.03123259594416,-100.0,-100.0,-100.0,503.66666666666663,503.66666666666663,504.90312863607255
207,-100.0,-100.0,-100.0,33.44932945206428,33.44932945206428,32.82690657970558,-100.0,-100.0,-100.0,507.19047619047615,507.19047619047615,505.5763371097455
208,-100.0,-100.0,-100.0,28.619322629615738,28.619322629615738,31.77599962167872,-100.0,-100.0,-100.0,504.4,504.4,506.0896333594194
209,-100.0,-100.0,-100.0,16.494591873426963,16.494591873426963,31.501989161730553,-100.0,-100.0,-100.0,505.20000000000005,505.20000000000005,506.2506461856026
210,-100.0,-100.0,-100.0,25.497334734691307,25.497334734691307,31.754182710845598,-100.0,-100.0,-100.0,506.20000000000005,506.20000000000005,505.9096621644637
211,-100.0,-100.0,-100.0,37.05136924843773,37.05136924843773,32.782991120177805,-100.0,-100.0,-100.0,508.79999999999995,508.79999999999995,505.52425294004524
212,-100.0,-100.0,-100.0,40.788708159575265,40.788708159575265,34.50084234734599,-100.0,-100.0,-100.0,507.79999999999995,507.79999999999995,504.6287710225819
213,-100.0,-100.0,-100.0,42.17976627592353,42.17976627592353,36.999196011319114,-100.0,-100.0,-100.0,502.15,502.15,503.24034634096836
214,-100.0,-100.0,-100.0,39.15665295291867,39.15665295291867,40.361952782846345,-100.0,-100.0,-100.0,500.7368421052631,500.7368421052631,501.4727560983936
215,-100.0,-100.0,-100.0,43.507274784755246,43.507274784755246,42.77676021299349,-100.0,-100.0,-100.0,498.5,498.5,500.3182466759274
216,-100.0,-100.0,-100.0,42.87428131526993,42.87428131526993,44.746852057374696,-100.0,-100.0,-100.0,497.5,497.5,498.47544434925516
217,-100.0,-100.0,-100.0,44.93096175613946,44.93096175613946,44.835133686408845,-100.0,-100.0,-100.0,498.45000000000005,498.45000000000005,497.0173214401725
218,-100.0,-100.0,-100.0,44.900900055834505,44.900900055834505,44.35706865355102,-100.0,-100.0,-100.0,494.5,494.5,495.61043903465236
219,-100.0,-100.0,-100.0,45.56955844219233,45.56955844219233,44.77300285135752,-100.0,-100.0,-100.0,494.5238095238095,494.5238095238095,495.14104147658605
220,-100.0,-100.0,-100.0,44.986775849112725,44.986775849112725,45.432523695216766,-100.0,-100.0,-100.0,495.5,495.5,495.4414227465029
221,-100.0,-100.0,-100.0,42.13104445936349,42.13104445936349,45.96503782930789,-100.0,-100.0,-100.0,496.85,496.85,495.6028679122763
222,-100.0,-100.0,-100.0,47.43241467057269,47.43241467057269,45.84914584321967,-100.0,-100.0,-100.0,493.22727272727275,493.22727272727275,495.88607259407536
223,-100.0,-100.0,-100.0,46.88550333154963,46.88550333154963,45.867439997348214,-100.0,-100.0,-100.0,497.35,497.35,496.1252808759895
224,-100.0,-100.0,-100.0,44.876619360413606,44.876619360413606,45.63012957801751,-100.0,-100.0,-100.0,495.5,495.5,496.36334841629235
225,-100.0,-100.0,-100.0,48.44561817752404,48.44561817752404,45.4646792974379,-100.0,-100.0,-100.0,499.0,499.0,496.81623161152856
226,-100.0,-100.0,-100.0,45.47696575110659,45.47696575110659,45.237156374890425,-100.0,-100.0,-100.0,498.33333333333337,498.33333333333337,496.89183255960006
227,-100.0,-100.0,-100.0,43.564712944171596,43.564712944171596,45.0561841579637,-100.0,-100.0,-100.0,496.18181818181824,496.18181818181824,496.8578658988099
228,0.0,0.0,0.0,0.0,43.699205092986894,44.81262221665518,-100.0,-100.0,-100.0,-100.0,496.24181818181825,496.83308268202666
229,-100.0,-100.0,-100.0,47.4829335876073,43.833697241802184,44.16445996990957,-100.0,-100.0,-100.0,-100.0,496.30181818181825,496.9290566296477
230,-100.0,-100.0,-100.0,40.67576817507314,43.96818939061748,44.03251427169534,-100.0,-100.0,-100.0,-100.0,496.36181818181825,496.5541176470616
231,0.0,0.0,0.0,0.0,44.10268153943277,43.998803585540784,-100.0,-100.0,-100.0,-100.0,496.42181818181825,496.5067313862636
232,0.0,0.0,0.0,0.0,44.23717368824807,43.84957272187597,-100.0,-100.0,-100.0,-100.0,496.48181818181826,496.24839928699043
233,0.0,0.0,0.0,0.0,44.37166583706336,44.22718972254006,-100.0,-100.0,-100.0,-100.0,496.54181818181826,496.3857112299494
234,0.0,0.0,0.0,0.0,44.50615798587866,44.50615798587891,-100.0,-100.0,-100.0,-100.0,496.60181818181826,496.601818181821
235,0.0,0.0,0.0,0.0,44.64065013469395,44.6406501346942,-100.0,-100.0,-100.0,-100.0,496.66181818181826,496.661818181821
236,0.0,0.0,0.0,0.0,44.77514228350925,44.77514228350949,-100.0,-100.0,-100.0,-100.0,496.72181818181826,496.72181818182105
237,0.0,0.0,0.0,0.0,44.90963443232454,44.909634432324786,-100.0,-100.0,-100.0,-100.0,496.78181818181827,496.781818181821
238,0.0,0.0,0.0,0.0,45.044126581139835,45.044126581140084,-100.0,-100.0,-100.0,-100.0,496.84181818181827,496.84181818182094
239,0.0,0.0,0.0,0.0,45.178618729955126,45.17861872995538,-100.0,-100.0,-100.0,-100.0,496.90181818181827,496.901818181821
240,0.0,0.0,0.0,0.0,45.31311087877042,45.31311087877067,-100.0,-100.0,-100.0,-100.0,496.9618181818182,496.96181818182095
241,0.0,0.0,0.0,0.0,45.447603027585714,45.44760302758597,-100.0,-100.0,-100.0,-100.0,497.0218181818182,497.021818181821
242,0.0,0.0,0.0,0.0,45.58209517640101,45.58209517640127,-100.0,-100.0,-100.0,-100.0,497.0818181818182,497.08181818182095
243,0.0,0.0,0.0,0.0,45.7165873252163,45.71658732521656,-100.0,-100.0,-100.0,-100.0,497.1418181818182,497.1418181818209
244,0.0,0.0,0.0,0.0,45.8510794740316,45.85107947403185,-100.0,-100.0,-100.0,-100.0,497.2018181818182,497.20181818182095
245,0.0,0.0,0.0,0.0,45.98557162284689,45.98557162284714,-100.0,-100.0,-100.0,-100.0,497.2618181818182,497.261818181821
246,0.0,0.0,0.0,0.0,46.12006377166219,46.216437161317025,-100.0,-100.0,-100.0,-100.0,497.32181818181823,498.0094759358317
247,0.0,0.0,0.0,0.0,46.25455592047748,46.90070921347926,-100.0,-100.0,-100.0,-100.0,497.38181818181823,498.089497326206
