2752,4896,670,655,0,200,0,670,0,1251,561,669,144,694,655,219.50716344571362,-0.016637713292697295
2752,4896,703,670,0,200,0,703,0,1263,591,702,156,711,670,219.7123987120595,-0.017785431156084705
2752,4896,704,695,0,200,0,704,0,1288,596,703,183,735,695,221.11111777066708,-0.018184274450866254
2752,4896,691,701,0,200,0,691,0,1291,584,690,187,738,701,216.78086242064714,-0.0156024867874785
2752,4896,689,704,0,200,0,689,0,1296,582,688,189,742,704,217.22850827611185,-0.015710769285539803
2752,4896,689,702,0,200,0,689,0,1294,583,688,190,739,702,218.13500642088,-0.015642044728231393
2752,4896,690,699,0,200,0,690,0,1295,581,689,187,738,699,220.75602195239279,-0.01569745309812453
2752,4896,691,702,0,200,0,691,0,1294,584,690,187,739,702,217.05560324541293,-0.01513272337648357
2752,4896,690,699,0,200,0,690,0,1293,0,689,186,989,699,219.2515654523685,-0.015213654228554132
2752,4896,691,700,0,200,0,691,0,1295,0,690,190,1005,700,219.82672080114472,-0.015078286030162646
2752,4896,692,702,0,200,0,692,0,1294,0,691,185,1009,702,216.63773078858011,-0.015252267344990095
2752,4896,689,702,0,200,0,689,0,1294,0,688,180,1008,702,215.740900686666,-0.014213504583691066
2752,4896,689,702,0,200,0,689,0,1294,0,688,178,1014,702,215.95504327888534,-0.014197826412389297
2752,4896,690,701,0,200,0,690,0,1295,0,689,178,1005,701,217.64947586092634,-0.015289979182693236
2752,4896,689,702,0,200,0,689,0,1294,0,688,177,1007,702,216.68718997803936,-0.015663051914164
2752,4896,692,704,0,200,0,692,0,1297,0,691,175,1009,704,216.24624949564318,-0.014838909913231665
2752,4896,690,703,0,200,0,690,0,1296,0,689,174,1009,703,217.10544606687412,-0.01439412244289586
2752,4896,689,701,0,200,0,689,0,1295,0,688,166,1004,701,216.91404119351918,-0.014486024703699021
2752,4896,693,703,0,200,0,693,0,1297,0,692,164,1008,703,216.85350475931142,-0.01482869177751893
2752,4896,691,702,0,200,0,691,0,1294,0,690,163,1006,702,216.88305640376007,-0.013902754779746805
2752,4896,691,703,0,200,0,691,0,1295,0,690,163,1007,703,216.35124368266497,-0.014816411944636045
2752,4896,691,704,0,200,0,691,0,1295,0,690,158,1004,704,215.35171900691267,-0.014543459174298945
2752,4896,692,697,0,200,0,692,0,1295,0,691,156,1006,697,222.80787220526202,-0.015469110119082731
2752,4896,692,704,0,200,0,692,0,1297,0,691,161,1006,704,215.18471817910398,-0.01465536366515616
2752,4896,692,701,0,200,0,692,0,1295,0,691,153,1002,701,216.9511801579384,-0.01540548403312028
2752,4896,691,702,0,200,0,691,0,1297,0,690,156,1005,702,217.38715887327288,-0.014869983972287594
