timestamp,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
267,-100.0,-100.0,-100.0,31.938979950842644,31.938979950842644,31.938979950842644,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
268,-100.0,-100.0,-100.0,19.13161077121671,19.13161077121671,19.13161077121671,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
269,-100.0,-100.0,-100.0,27.667260516499823,27.667260516499823,27.667260516499823,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
270,-100.0,-100.0,-100.0,18.632237108069276,18.632237108069276,18.632237108069276,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
271,-100.0,-100.0,-100.0,18.321142252802883,18.321142252802883,18.321142252802883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
272,-100.0,-100.0,-100.0,23.604480010745803,23.604480010745803,23.604480010745803,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
273,-100.0,-100.0,-100.0,19.024316587983172,19.024316587983172,19.024316587983172,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
274,-100.0,-100.0,-100.0,20.352069693669417,20.352069693669417,20.352069693669417,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
275,-100.0,-100.0,-100.0,18.53977624423682,18.53977624423682,18.53977624423682,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
276,-100.0,-100.0,-100.0,16.517665451058914,16.517665451058914,16.517665451058914,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
277,-100.0,-100.0,-100.0,23.96122787961347,23.96122787961347,23.96122787961347,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
278,-100.0,-100.0,-100.0,25.494572249675123,25.494572249675123,25.494572249675123,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
279,-100.0,-100.0,-100.0,25.094513443176428,25.094513443176428,25.094513443176428,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
280,-100.0,-100.0,-100.0,31.645716045471534,31.645716045471534,31.645716045471534,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
281,-100.0,-100.0,-100.0,34.14612116086111,34.14612116086111,34.14612116086111,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
282,-100.0,-100.0,-100.0,37.49814384388439,37.49814384388439,37.49814384388439,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
283,-100.0,-100.0,-100.0,35.790792715986306,35.790792715986306,35.790792715986306,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
284,-100.0,-100.0,-100.0,31.54647374634537,31.54647374634537,31.54647374634537,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
285,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
286,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
287,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
288,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
289,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
290,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
291,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
292,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
293,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
294,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
295,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
296,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
297,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
298,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
299,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
300,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
301,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
302,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
303,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
304,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
305,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
306,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
307,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
308,-100.0,-100.0,-100.0,38.72643114658925,38.72643114658925,30.816523687367614,-100.0,-100.0,-100.0,413.9,413.9,395.806847175597
309,-100.0,-100.0,-100.0,32.24681506649627,32.24681506649627,27.93087616286996,-100.0,-100.0,-100.0,385.64516129032256,385.64516129032256,384.1924813895803
310,-100.0,-100.0,-100.0,17.05027046501456,17.05027046501456,24.6799883168447,-100.0,-100.0,-100.0,365.0,365.0,371.3803765873616
311,-100.0,-100.0,-100.0,9.004573333489825,9.004573333489825,21.511465105623284,-100.0,-100.0,-100.0,351.35,351.35,358.2982703255019
