timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
302,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.211809040826786,46.451866118249775,46.33479682873305,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,226.51552795031057,226.39868469126907
303,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,50.08842512024162,46.81968550230213,46.76565352252531,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,226.2360248447205,226.18209718670204
304,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.74901403462046,47.187504886354475,47.187504886354745,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,225.95652173913044,225.9565217391317
305,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.9606118523774,47.55532427040683,47.62730870307098,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,225.67701863354037,225.72787723785294
306,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.78518632219759,47.92314365445918,48.079109925231215,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,225.3975155279503,225.50770917062601
307,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.52765290161802,48.290963038511535,48.41179584662975,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,225.11801242236024,225.14250864225414
308,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.22499964132965,48.65878242256389,48.65079903055376,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.8385093167702,224.70097336593625
309,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.3457714417095,49.02660180661624,48.82047896083652,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.55900621118013,224.243238432498
310,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.34027495635147,49.394421190668595,48.982680598431074,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.27950310559007,223.867935133921
311,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.76224057472095,49.76224057472095,49.12748513778489,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.0,224.0,223.57885763000976
312,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,50.23265410509528,49.11028049603486,49.2489308373915,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,223.0,223.41452554265976
313,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.45832041734878,48.45832041734878,49.34476725982589,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,222.0,222.0,223.34262840030226
314,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,50.34377454771718,48.944715081055634,49.41662541325845,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,222.66666666666666,223.33310256098105
315,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,52.089766514805845,49.43110974476248,49.50928621535012,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,223.33333333333334,223.45617042803866
316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.917504408469334,49.917504408469334,49.589523880667485,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.0,224.0,223.46926855469178
317,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,50.69832933271904,49.857652854049164,49.67073704074603,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.0,223.3573945520249
318,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.797801299629,49.797801299629,49.601586795328494,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,224.0,224.0,223.37948717948842
319,-100.0,-100.0,-100.0,-16.166666217394216,-16.166666217394216,-17.424888947422083,50.80605546550414,49.736720945385045,49.71435384310841,-100.0,-100.0,-100.0,307.7692307692307,307.7692307692307,313.7350933372432,-100.0,223.4722222222222,223.25801910507914
320,-100.0,-100.0,-100.0,-18.161910115558264,-18.161910115558264,-16.127139720961477,50.82107477003279,49.6756405911411,49.5900792797341,-100.0,-100.0,-100.0,314.65,314.65,317.7343327165826,-100.0,222.94444444444443,222.96841720371256
321,-100.0,-100.0,-100.0,-16.97877496310583,-16.97877496310583,-14.63893499368202,49.61456023689714,49.61456023689714,49.299958269803604,-100.0,-100.0,-100.0,322.20000000000005,322.20000000000005,322.216624761613,222.41666666666663,222.41666666666663,222.2848484848497
322,-100.0,-100.0,-100.0,-18.057358704465717,-18.057358704465717,-12.945371695262082,48.997176644139216,48.997176644139216,49.12294134175234,-100.0,-100.0,-100.0,330.25,330.25,326.64349752341116,220.5,220.5,221.42627633804227
323,-100.0,-100.0,-100.0,-14.128215333851747,-14.128215333851747,-10.858968394416337,48.519985887211114,48.519985887211114,48.703977061866986,-100.0,-100.0,-100.0,335.8421052631579,335.8421052631579,331.5345184877307,220.5,220.5,220.6702271584637
324,-100.0,-100.0,-100.0,-0.0,-6.665190710263868,-8.977899358952818,47.765610829528185,47.765610829528185,48.46304221022425,-100.0,-100.0,-100.0,-100.0,338.271052631579,335.95953542052325,221.0,221.0,219.7195882548836
325,-100.0,-100.0,-100.0,0.79783391332401,0.79783391332401,-6.969233188595956,48.9451808876516,48.9451808876516,48.10079693392395,-100.0,-100.0,-100.0,340.70000000000005,340.70000000000005,339.93772688078633,218.5,218.5,218.83964728082498
326,-100.0,-100.0,-100.0,-0.0,-2.4111427224696853,-5.408625863617128,46.96291042188994,46.96291042188994,47.56190166186072,-100.0,-100.0,-100.0,-100.0,342.15000000000003,343.0695383958433,218.0,218.0,218.01700195229728
327,-100.0,-100.0,-100.0,-5.620119358263381,-5.620119358263381,-4.196160629880917,47.722086134458564,47.722086134458564,47.28695808180378,-100.0,-100.0,-100.0,343.6,343.6,345.07518924867367,216.4545454545455,216.4545454545455,217.2130291277362
328,-100.0,-100.0,-100.0,-4.345078735378875,-4.345078735378875,-3.6632573034191926,47.75372927364373,47.75372927364373,47.04506154098828,-100.0,-100.0,-100.0,344.8620689655172,344.8620689655172,346.5877789867886,216.5,216.5,216.55436602613196
329,-100.0,-100.0,-100.0,-3.5707524818433134,-3.5707524818433134,-3.6471489607595196,45.56037347230951,45.56037347230951,46.94596464051933,-100.0,-100.0,-100.0,350.2105263157895,350.2105263157895,347.9734388319077,216.5,216.5,215.78881197234256
330,-100.0,-100.0,-100.0,-6.322729432290139,-6.322729432290139,-4.404532685535757,47.18949414557287,47.18949414557287,46.59964192283939,-100.0,-100.0,-100.0,347.9,347.9,349.5274176528093,214.0,214.0,215.11553740377389
331,-100.0,-100.0,-100.0,-4.508745782822582,-4.508745782822582,-5.617898064068064,45.19047974550177,45.19047974550177,46.16656517539758,-100.0,-100.0,-100.0,351.4,351.4,351.2579435990526,215.1428571428571,215.1428571428571,214.50829797653446
332,-100.0,-100.0,-100.0,-7.161680440280046,-7.161680440280046,-6.257916322416788,45.512217043938705,45.512217043938705,45.62701887898598,-100.0,-100.0,-100.0,352.4,352.4,352.7457096927859,214.09523809523807,214.09523809523807,214.0208493467329
333,-100.0,-100.0,-100.0,-5.36487277569371,-5.36487277569371,-4.997144749877457,47.42685197024466,47.42685197024466,45.26213126161084,-100.0,-100.0,-100.0,354.29999999999995,354.29999999999995,354.15278071133713,213.5,213.5,213.3891643650479
334,-100.0,-100.0,-100.0,-0.0,-4.640698096910788,-3.8951099358456154,45.18463272766924,45.18463272766924,44.85899911368859,-100.0,-100.0,-100.0,-100.0,356.025,355.592633673044,213.19047619047615,213.19047619047615,212.82270004505415
335,-100.0,-100.0,-100.0,-3.9165234181278668,-3.9165234181278668,-3.117461914429774,44.58245263536146,44.58245263536146,44.574493485062206,-100.0,-100.0,-100.0,357.75,357.75,356.9989789851462,211.60000000000002,211.60000000000002,212.28140702434936
336,-100.0,-100.0,-100.0,-0.0,-2.3122143049937343,-1.591805468386212,42.440666412864545,42.440666412864545,44.46625359170152,-100.0,-100.0,-100.0,-100.0,358.35,358.3281483686612,213.0,213.0,211.88351648351764
337,-100.0,-100.0,-100.0,-0.7079051918596019,-0.7079051918596019,0.652492057088647,43.534619678742224,43.534619678742224,44.151206731208475,-100.0,-100.0,-100.0,358.95000000000005,358.95000000000005,359.8347511312237,210.89999999999998,210.89999999999998,211.57835380306085
338,-100.0,-100.0,-100.0,4.502405315797409,4.502405315797409,2.42759294412629,43.78878414832026,43.78878414832026,44.00257181846308,-100.0,-100.0,-100.0,359.25,359.25,360.75441176470787,210.29999999999995,210.29999999999995,211.09818142641788
339,-100.0,-100.0,-100.0,8.46179750134579,8.46179750134579,4.414019509344699,44.17066011208977,44.17066011208977,43.602076439054386,-100.0,-100.0,-100.0,361.95000000000005,361.95000000000005,361.8530316742102,210.64999999999998,210.64999999999998,210.87418228830109
340,-100.0,-100.0,-100.0,2.659486907928656,2.659486907928656,6.4095522691788,44.466112818196784,44.466112818196784,43.14065949120742,-100.0,-100.0,-100.0,364.25,364.25,362.9241402714952,211.0,211.0,210.8305063563899
341,-100.0,-100.0,-100.0,6.458429018530076,6.458429018530076,7.768842183690795,43.56815314542255,43.56815314542255,43.194964302808074,-100.0,-100.0,-100.0,364.54999999999995,364.54999999999995,363.8876018099568,211.20000000000005,211.20000000000005,210.75971342383224
342,-100.0,-100.0,-100.0,12.034229858496651,12.034229858496651,8.94257724165536,43.491078954475704,43.491078954475704,43.25338184447995,-100.0,-100.0,-100.0,364.6,364.6,364.71389140271697,210.5,210.5,210.6536640810182
343,-100.0,-100.0,-100.0,11.225751835243036,11.225751835243036,9.680829792951338,42.36866974490205,42.36866974490205,43.218386638055236,-100.0,-100.0,-100.0,363.65,363.65,365.2275953458327,209.85000000000002,209.85000000000002,210.29478991596756
344,-100.0,-100.0,-100.0,8.303498263242718,8.303498263242718,10.393847425205385,41.950281538644944,41.950281538644944,42.836351358044865,-100.0,-100.0,-100.0,365.0,365.0,365.543369963372,210.10000000000002,210.10000000000002,210.02784852402615
345,-100.0,-100.0,-100.0,11.7043117643152,11.7043117643152,10.929429428544172,41.694099979032615,41.694099979032615,42.50529310262031,-100.0,-100.0,-100.0,366.70000000000005,366.70000000000005,365.1841628959296,210.29999999999995,210.29999999999995,209.26532859297686
346,-100.0,-100.0,-100.0,12.733421948142865,12.733421948142865,11.543731850584823,42.27138927702498,42.27138927702498,42.11839354035679,-100.0,-100.0,-100.0,365.95000000000005,365.95000000000005,364.35680672269103,209.79999999999995,209.79999999999995,208.4110310277969
347,-100.0,-100.0,-100.0,8.388485831552165,8.388485831552165,12.651156427611609,43.70315356683715,43.70315356683715,41.76783495566916,-100.0,-100.0,-100.0,364.0,364.0,363.37125619478763,207.3809523809524,207.3809523809524,207.51107735401968
348,-100.0,-100.0,-100.0,13.192002197423317,13.192002197423317,12.629814681736939,39.30407476641656,42.00832444177428,41.43545671892846,-100.0,-100.0,-100.0,362.54999999999995,362.54999999999995,362.4894634777008,-100.0,206.3154761904762,206.70722581340343
349,-100.0,-100.0,-100.0,13.47414007777151,13.47414007777151,12.943673840287783,40.313495316711396,40.313495316711396,41.08564580257571,-100.0,-100.0,-100.0,360.54999999999995,360.54999999999995,361.50435897436097,205.25,205.25,206.04389786684018
350,-100.0,-100.0,-100.0,15.942112747502888,15.942112747502888,13.961948253069739,40.05615836989311,40.05615836989311,40.57786535032288,-100.0,-100.0,-100.0,360.19047619047615,360.19047619047615,360.4307778496034,204.45000000000005,204.45000000000005,205.44304137039546
351,-100.0,-100.0,-100.0,14.848055591728437,14.848055591728437,14.970615865583705,40.12571400598146,40.12571400598146,39.949062276509615,-100.0,-100.0,-100.0,357.0,357.0,359.1332449903058,203.25,203.25,204.69483731954435
352,-100.0,-100.0,-100.0,14.200767439092179,14.200767439092179,15.500421900461777,39.20798090271125,39.20798090271125,39.246215158318726,-100.0,-100.0,-100.0,358.25,358.25,358.1731178625316,204.95000000000005,204.95000000000005,204.06576492135432
353,-100.0,-100.0,-100.0,16.006756548929086,16.006756548929086,16.144565692109772,38.880369214138334,38.880369214138334,38.587502016870246,-100.0,-100.0,-100.0,357.85,357.85,357.5959620771405,204.25,204.25,203.59226890756418
354,-100.0,-100.0,-100.0,14.759855108817131,14.759855108817131,16.725789461546658,38.05601447748985,38.05601447748985,37.879167277788504,-100.0,-100.0,-100.0,357.85,357.85,357.1494246929561,204.28571428571422,204.28571428571422,203.27592652445708
355,-100.0,-100.0,-100.0,19.14247254969333,19.14247254969333,16.6185915023163,37.67788135235042,37.67788135235042,37.689339318967356,-100.0,-100.0,-100.0,356.4761904761905,356.4761904761905,356.6247274294353,203.5,203.5,202.7244494720977
356,-100.0,-100.0,-100.0,18.140487870830068,18.140487870830068,16.5608795740014,36.2541275184271,36.2541275184271,37.52534891561303,-100.0,-100.0,-100.0,356.0,356.0,356.1073453997003,202.33333333333337,202.33333333333337,202.33659556130257
357,-100.0,-100.0,-100.0,16.585025601134138,16.585025601134138,16.65985611665821,37.136789686882324,37.136789686882324,37.28057373334442,-100.0,-100.0,-100.0,355.75,355.75,355.56107950872854,200.71428571428578,200.71428571428578,201.89837750484918
358,-100.0,-100.0,-100.0,15.90414204288355,15.90414204288355,16.64412683091168,37.03482868602778,37.03482868602778,37.0016617906235,-100.0,-100.0,-100.0,356.4,356.4,355.1735251023506,201.19047619047615,201.19047619047615,201.55532212885265
359,-100.0,-100.0,-100.0,15.69291039930047,15.69291039930047,16.365576958237945,37.15484884577672,37.15484884577672,36.68955275590028,-100.0,-100.0,-100.0,354.25,354.25,354.30441499676994,200.60000000000002,200.60000000000002,200.87661495367487
360,-100.0,-100.0,-100.0,15.520633693312009,15.520633693312009,15.96620708161895,36.24676165987881,36.24676165987881,36.3476888018233,-100.0,-100.0,-100.0,352.75,352.75,353.4088687782825,200.28571428571422,200.28571428571422,200.41773109243806
361,-100.0,-100.0,-100.0,15.822411840873832,15.822411840873832,15.76732505596315,37.88065111727522,37.88065111727522,35.99779686154963,-100.0,-100.0,-100.0,352.0,352.0,352.7839452704178,199.75,199.75,200.15690583925988
362,-100.0,-100.0,-100.0,15.327741624293433,15.327741624293433,15.378689760996176,35.831189349381134,35.831189349381134,35.77331782041338,-100.0,-100.0,-100.0,352.20000000000005,352.20000000000005,352.04041370394503,201.29999999999995,201.29999999999995,199.76541909071426
363,-100.0,-100.0,-100.0,16.781303748258473,16.781303748258473,15.289974611315461,35.04356132814938,35.04356132814938,35.60157815237504,-100.0,-100.0,-100.0,352.0,352.0,351.2453846153865,199.79999999999995,199.79999999999995,199.51115061409286
364,-100.0,-100.0,-100.0,13.403561598918259,13.403561598918259,15.319223653596815,34.27235669993394,34.27235669993394,35.369679735837344,-100.0,-100.0,-100.0,351.0,351.0,350.58140271493403,199.70000000000005,199.70000000000005,199.31680241327408
365,-100.0,-100.0,-100.0,15.190676990593293,15.190676990593293,15.329237201682027,34.063319988934275,34.063319988934275,35.20967781019091,-100.0,-100.0,-100.0,348.9,348.9,350.0609502262463,197.64999999999998,197.64999999999998,199.0838396897231
366,-100.0,-100.0,-100.0,16.276795036640753,16.276795036640753,15.301151437900831,34.802060085892556,34.802060085892556,34.94032402826471,-100.0,-100.0,-100.0,349.4,349.4,349.76221719457203,199.04999999999995,199.04999999999995,198.84003232062165
367,-100.0,-100.0,-100.0,16.036787257129944,16.036787257129944,15.397865854688938,35.01515840440037,35.01515840440037,34.73589069191213,-100.0,-100.0,-100.0,350.54999999999995,350.54999999999995,349.4219457013594,199.0,199.0,198.60648351648462
368,-100.0,-100.0,-100.0,14.968559585223488,14.968559585223488,15.102244160666231,35.93801225413999,35.93801225413999,34.43563822965201,-100.0,-100.0,-100.0,347.54999999999995,347.54999999999995,349.07588235294304,196.89999999999998,196.89999999999998,198.45113122172057
369,-100.0,-100.0,-100.0,14.282873724122743,14.282873724122743,15.231093811295816,34.94564645051691,34.94564645051691,34.24004931405484,-100.0,-100.0,-100.0,348.9,348.9,348.67488687783,199.14999999999998,199.14999999999998,198.25244343891512
370,-100.0,-100.0,-100.0,15.90556006708626,15.90556006708626,15.242090225867223,34.51002157745683,34.51002157745683,33.897236274239596,-100.0,-100.0,-100.0,349.04999999999995,349.04999999999995,348.15886877828245,198.85000000000002,198.85000000000002,198.29303167420923
