2752,4896,1053,550,0,200,0,1053,0,1243,533,1052,426,597,550,217.4721038702677,-0.014188105143626764
2752,4896,1047,562,0,200,0,1047,0,1258,552,966,435,608,562,218.76663460860067,-0.01621868583907412
2752,4896,1073,544,0,200,0,1073,0,1236,573,950,418,591,544,218.36071062655498,-0.015797342056652917
2752,4896,1052,561,0,200,0,1052,0,1257,554,945,435,607,561,218.6477706122229,-0.016144620394501978
2752,4896,1059,553,0,200,0,1059,0,1255,565,931,429,602,553,219.77847000580553,-0.01632474166757235
2752,4896,1047,557,0,200,0,1047,0,1255,560,942,433,604,557,216.834135551763,-0.015458154430196661
2752,4896,1048,554,0,200,0,1048,0,1249,569,936,432,600,554,218.53548891846242,-0.015968536370659217
2752,4896,1048,553,0,200,0,1048,0,1249,575,1009,429,598,553,218.7608784554711,-0.016199399839130855
2752,4896,1048,551,0,200,0,1048,0,1248,560,943,426,598,551,218.18374040901153,-0.015552179909701563
2752,4896,1059,550,0,200,0,1059,0,1251,602,1025,424,598,550,217.68250119388412,-0.015647560293259123
2752,4896,1058,549,0,200,0,1058,0,1246,610,1057,422,596,549,218.39370454392588,-0.015480649096075407
2752,4896,1046,552,0,200,0,1046,0,1252,609,924,426,598,552,217.72730535750875,-0.015359131795077
2752,4896,1062,551,0,200,0,1062,0,1247,634,1038,423,594,551,216.51480206084202,-0.014458506694927094
2752,4896,1046,553,0,200,0,1046,0,1247,630,1045,426,600,553,218.26928053298164,-0.01444226996000385
2752,4896,1060,550,0,200,0,1060,0,1249,654,985,422,591,550,217.67168955131007,-0.014990373929454617
2752,4896,1059,550,0,200,0,1059,0,1249,664,946,419,596,550,217.63929532419925,-0.015194711450461812
2752,4896,1048,553,0,200,0,1048,0,1249,665,955,424,594,553,217.85537506307466,-0.015108739544916237
2752,4896,1061,550,0,200,0,1061,0,1244,686,950,418,590,550,216.5752268009634,-0.014343073687153114
2752,4896,1045,551,0,200,0,1045,0,1247,688,929,419,591,551,216.54450041333072,-0.01411028512544515
2752,4896,1050,553,0,200,0,1050,0,1247,703,1033,422,591,553,217.09083580833536,-0.014612205459465571
2752,4896,1049,554,0,200,0,1049,0,1246,715,994,424,593,554,216.4055945734791,-0.01466474939869276
2752,4896,1049,553,0,200,0,1049,0,1247,727,936,424,591,553,217.3776715374114,-0.01447693195740735
2752,4896,1047,549,0,200,0,1047,0,1246,739,1013,420,590,549,218.94337137734868,-0.015270881592851273
2752,4896,1058,552,0,200,0,1058,0,1246,761,1057,421,589,552,216.99482440689357,-0.01481838279304733
2752,4896,1051,550,0,200,0,1051,0,1249,765,944,418,589,550,217.60551686429457,-0.015219533808017728
2752,4896,1048,550,0,200,0,1048,0,1245,772,1017,414,587,550,215.95133757081712,-0.013924241149280283
2752,4896,1062,550,0,200,0,1062,0,1244,798,968,417,587,550,217.30877536196232,-0.014075027036732786
2752,4896,1059,550,0,200,0,1059,0,1254,804,968,417,588,550,218.1290886630219,-0.014146258461323929
2752,4896,1060,549,0,200,0,1060,0,1242,813,1037,409,585,549,216.06935426340368,-0.014019328833565952
2752,4896,1062,549,0,200,0,1062,0,1244,807,1008,412,585,549,216.12697485731852,-0.013894912453811366
2752,4896,1062,551,0,200,0,1062,0,1247,832,993,416,587,551,216.44617647501263,-0.013847248256017023
2752,4896,1049,549,0,200,0,1049,0,1244,777,1039,414,587,549,215.1783250528797,-0.013189573658706799
2752,4896,1049,549,0,200,0,1049,0,1248,840,1027,414,584,549,215.97892133155304,-0.013978333871672584
2752,4896,1059,548,0,200,0,1059,0,1244,860,1055,413,584,548,216.05849873690948,-0.01330640746924459
2752,4896,1061,550,0,200,0,1061,0,1247,872,1060,417,587,550,217.0850658039647,-0.014361498953058752
2752,4896,1061,548,0,200,0,1061,0,1250,879,1060,414,584,548,215.9908035323157,-0.013558724213915591
2752,4896,1061,550,0,200,0,1061,0,1244,889,1060,418,585,550,217.04271343130642,-0.014892678469757316
2752,4896,1060,551,0,200,0,1060,0,1251,783,1059,417,588,551,216.48620593550282,-0.01421467640457885
2752,4896,1062,550,0,200,0,1062,0,1246,905,1061,419,587,550,216.3535339913321,-0.013135417916650157
2752,4896,1062,549,0,200,0,1062,0,1246,819,1061,419,588,549,217.27264691456548,-0.01373934472410973
2752,4896,1061,548,0,200,0,1061,0,1245,918,1060,418,583,548,216.0792119077937,-0.013388756197615563
2752,4896,1062,550,0,200,0,1062,0,1250,927,1061,421,587,550,216.4903995739935,-0.013927545441061544
2752,4896,1062,550,0,200,0,1062,0,1245,932,1061,420,585,550,216.60926680241582,-0.014026553793735448
2752,4896,1062,550,0,200,0,1062,0,1246,937,1061,424,586,550,216.66560566349156,-0.013528181709380869
2752,4896,1061,547,0,200,0,1061,0,1243,910,1060,422,583,547,217.97850930288516,-0.014664695140078676
2752,4896,1060,548,0,200,0,1060,0,1250,738,1059,422,586,548,215.91494498395144,-0.01359030741695925
2752,4896,1061,547,0,200,0,1061,0,1244,879,1060,425,585,547,217.50092224816592,-0.014645382087940528
2752,4896,1060,548,0,200,0,1060,0,1243,913,1059,429,583,548,215.4984145653095,-0.013504324915728992
2752,4896,1062,550,0,200,0,1062,0,1244,884,1061,433,587,550,216.77429566153788,-0.014310972003433784
2752,4896,1060,547,0,200,0,1060,0,1245,910,1059,432,583,547,216.35436838148058,-0.013504766211433622
2752,4896,1061,547,0,200,0,1061,0,1243,527,1060,431,595,547,216.31405989305452,-0.013088112034383464
2752,4896,1061,549,0,200,0,1061,0,1249,954,1060,436,586,549,217.76706922216545,-0.013787217565941007
2752,4896,1059,550,0,200,0,1059,0,1251,967,1058,435,585,550,216.50557753128123,-0.012999680353075329
2752,4896,1062,549,0,200,0,1062,0,1244,958,1061,435,585,549,215.18497846825287,-0.013669237069972985
2752,4896,1062,550,0,200,0,1062,0,1244,957,1061,442,587,550,216.1744031430385,-0.01322685861547522
2752,4896,1062,551,0,200,0,1062,0,1244,930,1061,449,587,551,216.1429690429415,-0.014037310738242808
2752,4896,1063,549,0,200,0,1063,0,1244,908,1062,450,584,549,214.21659698632462,-0.013015681887817319
2752,4896,1061,550,0,200,0,1061,0,1245,967,1060,456,583,550,216.1630461679649,-0.013892234807629014
2752,4896,1061,550,0,200,0,1061,0,1247,841,1060,458,588,550,216.2749809667813,-0.013565857417784067
2752,4896,1061,550,0,200,0,1061,0,1247,922,1060,462,586,550,216.68353408969472,-0.013808863350179243
2752,4896,1062,550,0,200,0,1062,0,1245,844,1061,463,587,550,216.7707805043076,-0.013855761506055138
2752,4896,1061,546,0,200,0,1061,0,1243,855,1060,459,583,546,215.74869472904453,-0.013170316427559243
2752,4896,1059,548,0,200,0,1059,0,1246,973,1058,464,581,548,215.24586598702848,-0.013278779170018608
2752,4896,1063,547,0,200,0,1063,0,1244,464,1062,462,593,547,215.14613879336906,-0.013687462584041821
2752,4896,1059,549,0,200,0,1059,0,1244,660,1058,473,590,549,217.40977635911287,-0.014143576031716223
